lang,phonemes
it,t͡ʃʲ a o iː k u s o n o f ʌ l ɾ iː n s̪ iː ð e ɪ k a n a ð ʌ i j u uə t uə tʂ uː k uə a t̪
it,ʔ u ɴ n a lʲ i n ɔ ɴ tʂ a s i k͡p̚ a m e n ɴ tʂ e pʲ ɛ ɾ r a
it,pʲ e ɾ iː o ð e m a ʂ a ɾ lʲ j a ð ɪ n iː ɕ ʌ l a m iː t͡ɕ a ɒ p a
it,n ɒ l ɔ uə k͡p̚ ɒ m
it,ɳ ɪ f e ɴ t͡ʃʲ y ð ɒ ɪ p uə t͡ʃʲ y n ɪ e s p uə l s̪ e ɪ n o n s a k o b̞ j a
it,ʀ ɒ e ɪ o t̪ i ɴ ɪ ɳ ʌ l ɪ a o p ɾ ʌ pʰ ʌ j o ʁ
it,tʰ a ɴ lʲ e t ɒ ɾ e s tɕ i o uə k e a s̪ o ɾ iː k e ʂ o ʌ d o n a ɾ o u m a s e ð e ɾ d a n d e
it,ts ɒ b̞ o uə ɕ i æ a ɒ o f a n k e iː e p ɨ p uə o ð æ n d ə m a
it,e mʲ e t a ә ʂ o
it,ɾ ɨ t̪ ʌ ɳ ɒ ŋ̟ ɲ ɒ ʁ k͡p̚ ɔ ɴ t̪ a t͡ɕ e
it,u n k o ɾ o m uə l t o ɾ j a s a tː o ɾ ɪ s p e s tː uə o lʲ e n æ
it,m o s t o b̞ o tʂ o ð ɪ ɾ a ә d iː i n iː m e ɴ tsʰ o e m o ʂ t e ð ɾ a ɾ tɕ iː
it,x uə tʂ uə o ð ə l lʲ e kʰ ʌ t uə tʂ ə s p iː tɕʰ i
it,tʂ ɨ ð e s p a ɪ a n d a n d o t̪ a e s t a e u m p uə o k e a l m o s t e m p uə k a l m o p o tɕ o t͡ɕ i iː m
it,a ʀ e k t ə b̞ a ɴ n o s u ts ʌ m e ɪ ɴ tʂ e m iː tɕ o ɾ a t e t̪ʰ e
it,k a ð iː s u d͡ʒ i iː p e l̪ b̞ uə ɴ l a tʂ ɻ̩ ʂ æ ɪ l o s p ɛ ɾ a ɾ m
it,k o ɳ ʌ tsʰ ɾ ɒ b a n d i n tɕʰ i a l i ð e l uə
it,uə ɴ a ð iː ɪ f u ɴ t̪ t iː tʂ i v ɪ l ɪ ʂ ɻ̩ k o ɴ tʂ o m e
it,ɒ tʂ ʌ t̪ uə o ɾ ɒ s a b i t ʌ ɳ ɒ m ʌ t iː ɪ ð iː ɕ i ɒ ŋ m o k͡p̚ ʌ ɪ ʂ o m ʌ ɒ l
it,i n t uə l a k e k ʌ n ɳ ɪ m i tɕ j o n e s ɻ̩ ɡ o fʲ iː ts uə a t͡ʃʲ ɒ l t a lʲ i æ a ɴ tʂ ɨ
it,n u ɴ d i ɕ y m e tʲ i a f a ɾ l̪ ɪ e m ɒ
it,pʲ j a ɴ n o ð ɨ v uː t̪ t o kʰ ɾ e a ɾ k o e l̪ lː a s o p tʂ uə p e ɪ t͡ɕ ɹ̩ d i kʰ ɒ l̪
it,o uə f u n t ɾ a m e n t e s uə tʂ ɻ̩ t̪ iː v i s̪ i ɪ tʂ o ŋ tʂ ɻ̩ e j ɒ ʂ a ɴ t̪ uə a ɾ i o uə pʲ e
it,a n k e s e s e n d o u ŋ ɡ a tː o uə lʲ e a s k o k o m u n k uə a d o ɾ j e n t a ɾ m ɪ ɕ i ɴ tsʰ a ɡ
it,o ɾ ɒ ɾ t ʌ l a t o ɕ i o m e ɕ i iː p a t o tʂ y m e ɪ s̪ ɻ̩ n iː
it,b i s̪ i e ɲ o
it,m i l ɒ ʔ ɤ ɾ ɪ s p ʌ j lʲ ɒ
it,b̞ ɒ
it,k͡p̚ i b̞ æ ɾ ʂ e o lʲ a l t e ɾ m iː ɴ iː ɪ tʂ ɪ l i n ɴ tʂ e ɾ uə ð ɪ
it,ɒ p a s tʂ ɒ f uə uː e ʂ o tʂ o uə ɾ tʂ ʌ ɴ l lʲ iː n ɴ ɒ k uə o lʲ p uə lʲ ʌ a o b̞ uə lʲ uə o uə ɴ ɲ æ ð ɪ tʂ i e k o tɕ iː ɴ ɒ o p uə tʂ e v ɒ n
it,m i t a t̪ʰ e s p ɾ i m e ɾ ɪ v a l u ð a s uə e l̪ lʲ ɪ b̞ ɾ i n ʂ ɪ t j o
it,o ɕ j e ɒ ɾ t̪ʰ i o ʔ a m ɳ ә
it,ɒ ɾ ɳ m a k͡p̚ o i ɴ ɒ v ɒ ɾ ɪ x uə a ɴ tʂ ʌ k ʌ b̞ ɒ n ɴ ɲ æ tʂ ʌ k ʌ tɕ i iː ʂ ɻ̩ i
it,ts ʌ n a s e a p o l t e i n t e l i t ɾ a s p a ɾ ɪ k͡p̚ a
it,n d a k͡p̚ k̟ʲ iː s ə n t tʲ ɪ m e n b̥ ɾ a w ɹ k k̟ʲ ɪ m uə l̪ l s sː ɯ ɔ ɹ n ɨ n
it,ʁ o l̪
it,a kʰ ʏ b iː t ɤ ʔ iː ð ɤ s e ɴ tʂ uə ɒ tʲ p ɾ o
it,l a ʐ e o ʁ tʂ e n ð j e ʂ ɻ̩ t j iː e n iː ts e n o l̪ lʲ e n e tɕ ɪ o uə n ɪ k ʌ e tʂ u ð o i
it,k iː l a ð iː ʂ u tʂ uə lʲ ɪ k o k e a v e ɾ a s uə ɾ uə a
it,t͡ɕ e ɴ iː d ɒ ʔ ɒ ʔ ɒ lː o ɾ a b u s̪ ɛ t͡ɕ iː t
it,w e ɪ tʂ ɾ e ɴ tʂ ɒ d ʌ lʲ m a tʲ i n ɪ ŋ iː ʂ ʌ t e ɴ o v ɒ ɪ
it,ɾ ɒ tɕ y
it,ʔ ɔ l̪ k͡p̚ uː t̪ʰ i k͡p̚ u tɕ ij j a
it,t̪ʰ e l a tɕʰ iː ð ɒ s k ʌ b̞ uə ʔ ʌ a ɴ l uə ɾ ɪ
it,tʂ e ɾʲ e g ɾ a n a tʂ a s t ɪ p ɾ u l t o a ɪ kʰ o lʲ e l f a tʲ i m e ɪ ð e ð e ɡ o l̪ e ʁ o s t ɾ uə i
it,b ɒ l̪ n a ɾ a s u i ɳ iː m ɔ b̤ ɛ n ɖ̤ ɛ ʁ ɒ k͡p̚ uə s̪ ʂ t uə b̞ i
it,t͡ʃʲ e a n ŋ k o ɾ a t e m p uə o p e ɾ i t i ɾ a ɾ s ɪ t ɾ i m a ð iː s u b̞ iː i ð e k ɾ ʌ
it,t̪ʰ e ɪ m a t͡ʃʲ ʌ n ts ɾ a ð e p ɾ e ʂ ɻ̩ t͡ɕ i a ʁ ʂ uə b̞ e n t ɨ
it,w a b̞ i m i ŋ d i tɕ i o ɒ ɪ e ð e d i a ŋ ɴ o x a n ɴ ɒ l̪ e ɪ uə v i iː
it,a ɾ d iː ʂ e n ɕ i æ a t j a n o ð ɨ v u t uə o k o n f ɾ o n t a ɾ s i k o n ɪ a lː e s t ɪ tɕ i
it,l a ts o l i m e k o z iː ɾ o n g uə a ɾ d a tʂ ɻ̩ ɡ o n a k a ɾʲ e
it,ʔ uə ð a d ʌ n ә b e s̪ t̪ ɒ e t̪ k͡p̚ ʁ ɔ ŋ̟ m j z ɒ k͡p̚ ʌ
it,ʂ o ŋ v e ɪ p o i a ŋ m i iː tɕ i ɒ ɾ t a n i a
it,s o ɾ o k uə e l̪ lʲ i n tɕ i k a ð e k o n l ʌ s k ɾ i t a p a pʰ i o uə n e k o m e s
it,ð e k iː ɾ ʌ ʂ e n d uə a tʲ j ʀ ʌ n ʌ w a m ɪ n iː m o uə tʂ ʌ k͡p̚ ʏ tʂ o ð
it,t i iː
it,ɪ k w e lː a n o n a iː tʂ ɨ e s iː n lː e m j e t̪ ɾ a
it,m uə ʂ e l a n a l a b̞ o s t ʌ b̞ l iː o uə p a ʂ ɻ̩
it,o uə n a ɻ i e l ɪ a k uə a l̪ ɪ d i o uə f a n lː a o s uə ɒ
it,i ts ɒ k̟ʲ iː ɴ tʂ e ŋ m a ɴ ɒ o ɛ ɾ ɒ tɕ i æ tʂ ə ʂ i ɴ tʂ ɻ̩ n iː ɴ
it,v ɒ ә t̪ a ʌ t͡ɕ i e a tʂ e tɕʰ i æ ŋ tʂ ɪ l i ð ɒ uə ɒ
it,a d ɒ l e iː ɕ iː m t͡ɕ ɒ n ɒ uə ʂ o ɴ
it,ɾ ɒ ɳ d o uə b a s e tʂ ɻ̩ ɾ u uə lʲ b̤ ʌ k͡p̚ iː kʰ o s a v e ɪ tʂ e k uə
it,tʂ e a e s p e ɾ j æ n s ə i l uə p uə o ɕ i ɻ a n ʂ ɒ s uə l̪ l ɪ a t̪ ɾ a ɪ
it,a s uə l uə p ɾ o b l ʌ ɴ k o uə ʂ ɪ f a tʂ æ n d o ɾ ɪ s p a ɾ m iː ɾ e n
it,m iː ʂ o ʂ ɻ̩ v ʌ s p e l̪ tɕ i a ɾ e ɾ uə ts
it,ts ʌ l a o t̪ ɪ b̞ i n d iː e n iː n iː s k iː ts æ ɾ a n o p uə uː n ɒ s t ɨ
it,b̥ ɨ tʰ n a
it,b̞ o ɾ e d͡ʒ y m e x a n s i o n a t o ɾ j o
it,t͡ʃʲ ʌ ɾ ɪ m e n t uə e n t uə i ɪ tʲ ɪ b̞ o l a t͡ʃʲ e sː o lʲ j e n t e lʲ i
it,p o uə tsʰ ɾ e t uə lʲ p ɾ i m o uə s a lʲ a l o tʰ a lʲ a t a ʌ kʰ a t ɪ ɾ a t̪ iː n e
it,i ɴ a ʂ ɒ ts ə f ɒ k t o
it,ʂ ə v ɒ ɪ n t uə m ə n iː i t uə t̪ i o uə l a k͡p̚ uə iː ɪ l̪ ɪ d ɒ lː lʲ ɪ e w uə o b̞ ʌ
it,p e ɾ k a ɾ i t a n o n ɪ k ʌ e m p iː i s o ɴ i a ð a ɾ e s o ŋ̟ m i n tʂ uə e m tʂ iː l ɒ o
it,k͡p̚ uə i ð ɪ a m i k o tʂ e p e ɾ ɕ i a ɴ uə ɾ o uə ʂ uə ɒ
it,k͡p̚ ʌ ɳ t a ɾ m e l ɒ o ŋ iː p ɒ o ʁ i kʰ a ɾ a
it,d æ ɳ d ɨ k͡p̚ uː tɕ i e l ɪ a f ɒ o ɾ tsʰ a ts o ɾ tsʰ ɒ l ɪ a o
it,n iː l a l ɒ ŋ b̞ ɒ t ɪ ɾ iː tɕʰ iː
it,i t̪ o ɾ j o x uə k a t i t u ɾ a n t e l a k o s i t e t ʌ w e ɾ a ð e s
it,uə ɾ a d ə lː ʌ s o p a ɾ t e ə m uə t̪ tʂ i b̞ ʌ
it,a t iː b̞ o ð ɪ t ɾ e n t a m iː i l æ a ɾ ð iː tɕ i ð ɒ o l̪ l ɪ ɾ e n o uə ʂ ɻ̩ b̞ æ k o
it,u n j o uə n e x o n ɪ p a n e l b̞ iː n o s̪ ə n ʌ e lʲ l o v i v j a m o
it,ʔ a tʂʰ ʌ ŋ b i tɕ i o
it,ə p ɾ a m ɪ tɕ ɪ
it,ɒ k ɔ̃ ɴ o k o ʌ tɕ i ʌ p uə ɾ ɒ o t͡ɕ iː k a
it,p ɾ e dʲ ɪ k e s ʂ u l a m s̪ l a m o ɾ t ə
it,ɲ o uə l i k uə e ɪ ɕ æ ɪ ɾ ɒ a l̪ ɒ o p uə p e ɴ s ɒ ð ɪ l a p e ɾ ɕ y n ɒ ð e lː a p e n ɴ ɪ
it,ɨ ʂ æ ɳ iː s a m pʲ j a e t ɾ o uə k e iː s t a ð a l i
it,w i d͡ʒ̤ a t̪ʰ ә s̪ o ʂ ɒ a ә
it,ɨ s a t i
it,b̞ iː ts ʌ ɾ e l a f e ð e i n tɕ e s u b̤ e ɾ uə dʲ j o p ɾ e s ɒ
it,d iː k uə a l ɪ t ɪ
it,ɻ uə tɕ i a ɒ tː ə ɕ i n b̞ a o b̞ a i ŋ m uə o t ə tɕʰ y k uə l a ɾ e
it,ɒ m e t e t͡ɕ i a ɾ l o v a n s̪ ʌ tʂ i kː o uə ɻ ʌ n v ɪ tʂʰ e iː
it,ɾ ɒ j t̪ʰ ɒ ɳ i n ɔ s̪ o ɾ ɒ t̪ ɨ ә ɾ ɒ ʔ d iː
it,e m iː f iː t̪ iː ɒ m e ɪ n tʂ e ʌ ɒ ð e tʂ æ ɴ ʂ ə ŋ ʌ
it,ʂ ʌ ɾ ɒ l ɒ n tʂ a i a ts ɾ o ʌ ɒ tʂ ɒ ɴ ʔ iː
it,a t æ a ɴ n iː e l m i lʲ e a o ts o t͡ʃʲ y æ ɳ ɴ ts uə k uə a ɾ a n t a e n uə ɾ o l ɒ o tɕ i o uə d iː i b̥ e
it,t̪ ɒ n tʂ ɨ k͡p̚ u ŋ̟ b̤ lʲ æ tʂ u ŋ̟
it,ɛ l m ɪ l lʲ a tʂ uə e tʂʰ y a n t uə k uə i n d iː t͡ʃʲ e b̞ e iː a s o l ʌ ð e n
it,a k o n iː s t e m p a e u n iː e ɾ ɕ iː p a o ɒ ij j a
it,ʌ ʂ ɻ̩ ɒ k͡p̚ ʌ n ɒ m o tɕʰ ɻ̩ ɴ ɒ ʀ a t̪ʰ e ð e lː e p ɾ ɪ p a m ɨ l iː ɴ
it,ŋ̟ o ð ɒ lʲ d uə d y t͡ʃ ʌ ә s̪ e j d iː ɕ iː m ɒ ʔ j iː ɴ ɒ k uə ɴ ij iː k ɒ
it,a ʁ t̪ iː e d ɪ p e ɾ s e k w i t a ɾ t j e n e tʂ uə lʲ ɪ i ŋ k o v iː p i uː o s k uə
it,i ɳ e s k a t o
it,iː t̪ a t̪ tɕʰ i æ n e b̞ o uə s a n d o ɪ lʲ ɪ u n a u n o a ɳ n o s t a ɾ ɪ n ts o kʰ uə e l̪ ɪ i ð e lː a p ɾ ɾʲ
it,e b̞ iː kʰ o m p ʏ tʲ iː t i v i ð a s o n t͡ɕ a ɾ e k o p j a o ɪ s k uə a ts ɾ
it,t̪ ʌ p ʌ ɕ ʌ l ɒ ɴ a ð tɕ o uə t ɪ
it,ɾ a ɒ e s t ɪ lʲ u n iː i m b̥ a ɾ kʰ ʌ s̪ ɪ o n ɪ
it,p a n ɕ i a m uə ʔ a lʲ e n a t̪ ɾ o ɾ o s̪ uə
it,m n iː e kʰ ɪ ɕ i a l iː n tʂ uə tː uə ɾ ə m a ŋ d o l̪ e n iː ɪ
it,lʲ ə n b̞ e n ʌ l p e t ɨ iː s p iː ɾ a tɕʰ iː ŋ tʰ i ɴ ɲ æ n v ɨ ɾ ɒ v a z
it,ʔ a ʔ ɒ ʂ iː tɕ i a t̪ʰ æ ð ɪ p uə tʰ o m i j ʌ ð ɒ d ɒ
it,x uə e i ɪ m i n a t̪ uə ʂ i ʌ n m ʌ b̞ e ð e ɾ ɒ ð ɒ ɪ ʂ o ʌ
it,m a ʂ ɹ̩ p ɾ a t u t o i t ɾ a ɪ k e a tʲ ɪ p e n tɕ o ɾ e
it,a pʲ i ð e i l k o ŋ d ɨ ɪ a iː n k o ŋ k a v e k e a k o p o s t o s̪
it,s̪ u t a b̞ j a l k u n i lʲ e i ð e b̞ ɔ o t i s o s p e n i t o uə ɾ i ð e lʲ i ð e ð e lʲ ɪ
it,ɾ æ t̪ʰ i k ɒ ŋ ɾ ɒ n ɴ tʂ ɨ d i k uə o l̪ ɒ b̞ i ɪ ɴ i
it,m a ɕ e æ ɪ b i t͡ɕ y t̪ uə o ɾ i tʂ uə tʂ ɪ ʂ æ n ɴ ts ʌ uə x ə p uə tʰ uə a n b ə tʂ uə k a ɾ i e
it,ts æ tʰ ə l æ
it,b̥ ʌ t iː t̪ i
it,ʂ uə l̪ iː ð a
it,n æ b̞ o d j iː ɾ e k ʌ l o ŋ t͡ʃʲ ɪ s o ɾ p a ɾ a iː d e l a n ʌ
it,b̞ e ɪ tsʰ iː ɴ j o uə ɾ ə kʰ a ʂ ɪ ə k e æ ɾ a p i a ʁ ʂ ɻ̩ ʂ ʌ ɴ o ʂ t a k͡p̚ i o uə
it,u n o s p e ɕ i f ɪ b̞ ʌ i n b e ɪ s tʲ iː ɡ a t uə ɾ e o u n i n b̞ ɪ s tʲ i k ʌ ts uə e lʲ e k e ɾ iː s p uə
it,p u ɾ t ɾ o p o s ɪ ɲ o uə ɾ ɪ k o lʲ e n m a ð o s uː n ɨ m ʌ b j a b̞ o l a s̪ e s a p ɾ e ɕ i ɕ i o uə ɴ e ɕ i æ v iː k ɪ
it,b̥ ɒ kʰ ʌ m u ɴ n uː i ɒ o n a æ a ɪ ɾ ɒ g ɒ ʂ iː
it,k͡p̚ ɒ tʂ ɒ ʂ m uː
it,m i n p uə o f ɴ d ɪ m i n t a l e ɕ i ɕ i b̞ uə o l ɪ iː
it,a lː a s ɾ o n t͡ɕ j æ ɾ a t ɾ a i l m o n d o k iː l i s pʲ i a n e k o e lː o m uə s uə l̪
it,k͡p̚ u l̪ i k͡p̚ ɒ e t͡ʃʲ ɒ m ʌ ŋ k æ tʰ iː ɴ tɕ i uə
it,ɔ̃ n tɕ iː m e k t e t a t uə o d iː p uə ɾ uː b̞ o ɾ a k e s ɪ k w e s t a t̪ a kʰ a t̪ o uə b̞ e n e s t a p a k a l t̪ uə
it,o e ɡ o l a ɾ e a e ɪ k e l a t i mʲ ɪ ɕ i o n ɪ e l o uə p a tɕʰ i t̪ a
it,k a ɾ e a m iː t͡ʃʲ i ð iː t uə a t o f a s o ʂ o b̤ e k a ɾ e æ a m iː k iː
it,ij i ʔ a t̪ʰ ɛ s d̪ u uə g iː ɾʲ iː ʂ o l̪ ɴ ɒ d͡ʒ̤ ʌ ɴ ʌ tʂ uə l ɒ ŋ m æ ɴ tʂ uə ʔ ɒ l p ɾ ɪ t a ɒ ɴ tʂ uə k ɪ
it,ə k o ɴ ʂ i tɕ i o
it,ʔ e l ɒ l a s i b uə u o ʔ a p a ɾ d͡ʒ̤ ɻ̩ n j iː ɪ
it,a ɛ k o n s i ð ɾ a t uə o i l m e n o a f i ð a æ b̞ iː i lʲ e p e ɾ l a ɕ i k uə ɾ e tʲ s a p uə b̞ bː uə lʲ i k a
it,u i n ɴ iː ɪ f a ɴ n o lʲ i v i t a ð e s k ɾ e tɕ iː ð ɨ e m a ɴ iː ɾ a m uə tʂ ɨ n p uə o ɾ t a n t e
it,ɒ uə ɡ o b̞ iː ɾ e b i ɾ a ʂ a ð ɒ ɪ o p e ɪ m iː l m e n t iː o
it,ts a l o m a ʌ v uə iː n ɕ e k e ɾ e s e m t e s̪ o ɾ
it,ɒ ɪ tʂ iː p e n s a ts e k e s o n o ɾ i m a sː y t a l ɪ j e ɾ ɪ j a o uə tɕ y
it,ɾʲ iː sː i ɲ o uə ɾ e p ɾ e p a ɾ a t o a t ʌ ɾ ʌ b̞ e ʂ uə
it,ʊ l s̪ ʀ o ð ɪ s̪ ɾ o b̞ a tʂ e ð uə e ɾ a m e n k ʌ i u a ð e
it,p a s t o p e ʌ u n a p ɾ o uə v i ð e i n s a t̪ ʌ ɾ ɒ o tʂ u
it,tʂ ɨ w a j m ɒ d ɹ̩
it,pʲ ɪ e l o ʂ ɻ̩ ɪ m e n t e l uə ij i a u ŋ̟ n f e ɾ b̞ a ɒ ɪ t e k ɾ i s tʲ j a n o e l ð iː b i tʂ e
it,a ɴ k͡p̚ i e ʂ uə ɨ ʁ uə o ʔ j iː p ɒ ɾ ɒ ɪ tɕ j o uə m a tʲ iː f uə o ʂ i
it,ɒ ɴ ɡ a ɴ ɪ ɒ o p uə n i t͡ɕ i ɻ̩ l a ɾ ɪ i p i æ ɻ iː ŋ
it,p uə ɾ ə b a ð e n tɕ iː ɾ e d iː sː ɾ u uə k o t uə tː iː p o t̪ ʋ ɕ i o n a t uə o ɾ e ð ɪ j a
it,ʊ m a n d a m a s tː o ð ɾ e a ɴ n iː b̞ uə a t͡ɕ y uə æ lʲ i b̤ a ɾ tʲ j a
it,p ɾ e lʲ e d͡ʒ e ɾ m e n t e s b̞ e l a n d o a lʲ i n t a n o u n a p e ɾ l a l u m ɪ ɴ uə
it,k͡p̚ uə a ɾ s o m i ts uə lʲ e d a ŋ m i ɴ
it,i iː t a ɴ e a ɴ n o b e n e b̞ e ɾ o p a l a b̤ uə
it,ɒ a ә l̪ d e s tʂ a ɾ e
it,e tʂ ʌ e ɾ tʂ ɾ ʌ b o ŋ k͡p̚ lʲ ɪ o m a tʂ ʌ m i
it,lʲ æ ɳ tʂ œ ð ɒ lː æ ɾ iː d͡ʒ ɒ b̤ uə t͡ɕ i d ɒ m ә k͡p̚ uə b̤ i s̪ t͡ɕ e ɳ ɛ uə
it,ʏ b iː tʰ a n d uə l ə ʂ æ ɴ t i tʰ ʌ d ə tʂ ɨ f uə e ts a ɪ ɾ b iː tɕʰ i a
it,i n p e ɾ a t uə ɾ e n lʲ ɪ t a t uə ɾ i m a n k e a s ɾ o n a o t̪ iː k ʌ ɴ
it,n m e ɪ ð e æ a b̞ e tʂ ʌ ð ʌ ɾ uə tɕ y j a ɳ iː m e tɕ i a ŋ ɒ f ɾ o p i o uə iː m o t uə
it,a v e n t e k ʌ p i tʂ o a ð e æ ɪ tʂ e k a p iː t o n o
it,e d̪ i lʲ ɳ e ʔ b u ɾ uə o p a ɾ ɒ k l̪ o ә t iː
it,uə b i tʂ uə e s̪ i m a
it,a ɾ a s̪ e ɾ k e s k ʁ i s u m p e ɾ k e n o s uə l o kʰ uə ɪ s t i ə
it,ɴ l ɒ f a ʁ ʌ ð ɒ s ð ɪ tʂʰ uə ɾ p e ɪ lʲ l o e n iː ɴ a iː
it,ʂ ɒ n i ʔ ʌ n o n ʌ n k a ts uə o k̟ʲ iː
it,k̟ʲ iː ɴ n æ ɕ i a ɾ d ɾ e s k o m p e t e n tʂ e s p e t͡ʃʲ æ lʲ i s̪ tʲ ɪ k e s i f ʌ ɾ
it,t æ n o
it,u n o uə pʲ i æ n t ɹ̩ ð j ə l o e
it,t̪ uə o t a ɾ ɪ lː l a p a t e ɪ ɡ æ n m ʌ ɴ ɤ̆ ɪ p ɒ ʂ ɻ̩ t̪ uə b̞ j ɒ m a ʂ ʌ ŋ ɴ ʂ ɒ t̪ o ŋ t̪ ʌ p ʌ n ʂ uə d͡ʒ o n
it,ʂ ɒ l t ɾ o t a n tʂ ɨ i m p e ɪ s ɻ̩ k o mʲ e l a ð o s t̪ e k o m e
it,m e l lː e t ɾ u p e ŋ iː ɾ i tɕ iː ð a s a l e k o n t i n w e ɪ ð e f e k s i o uə n ɪ m iː ɴ n a
it,p o ɾ s t ɒ m o ɾ iː n d i m e n ts o uə k tʂ uː b̞ e l̪ ɪ v ɒ o
it,a tʂʰ uə t͡ʃʲ ɻ̩ s̪ iː b̞ ʌ m e ɪ n tʂ e s t a ʁ ʌ k ʌ p iː l a
it,ɒ n ɒ t͡ɕ ɒ iː k͡p̚ uə ʌ n o ɴ o ŋ e ɾ iː ŋ t e ɪ t͡ɕ ə f a n a t ɒ
it,l uə s t o ɾ pʲ iː u s i t ɾ o b̞ a d ɪ e m a n tɕ j a l ɪ p o ɾ
it,n uə e ʂ o s k e ɛ e s t ʌ a ɴ d o ɾ ʌ ɡ æ s ɪ m ʌ s uə e ɡ o s e b æ ɪ n ɪ o u n a m o s a b̞ e ɪ s e t a t
it,t͡ʃʲ ʌ p e l i ð a n tɕ o l a ð a g ɾ a tɕ e k o t uə l ɪ s tʂ ɪ d ɒ ɲ æ uə
it,e kʰ o n ɪ ʌ l a ɾ e s p o n s̪
it,a ɕ i p ɒ ɪ t uə o j æ l t uə o v ɪ ʂ o ŋ n o
it,b ɒ ɾ a p a tʂ ɻ̩ m i n t e ɾ ʂ ɒ n t ʌ a ɪ tɕ iː
it,ʌ b̞ iː d͡ʒ a ɒ
it,l e n s i tɕ ɪ o l k o n tʂ ɻ̩ k a iː ɛ ʌ s t a n s̪
it,ɒ t̪ ʌ n tʂ uə lʲ j æ n ts e d i t͡ɕ i æ
it,ʔ iː m e a lʲ uə b̤ lʲ ɪ t o l a k w e s t a b̞ a lʲ e
it,a ɾ o n o n f a m iː s t e ɪ ɾ o ð ɪ ɕ y pʲ j a n iː d ɪ s f a ŋ ɕ i o n ɪ
it,ʔ ɒ ð j ə p ɾ e d iː s p o n e n ʂ ʌ k ɾ ɻ̩ p iː t͡ʃʲ o f e ɾ ɻ uə
it,u n e b̞ uə ɾ ɒ uə tʰ a d iː fʲ e ɾ ʌ e n tɕ i k iː l o uə t͡ʃʲ iː t a t uə tʂ e
it,k e ʌ ɴ n u uə p e ɾ ɹ̩ t ɪ t͡ɕ y k a b̞ ʌ n o e l̪ lː a m iː ɪ sː ɻ̩ x æ ɾ ɪ
it,b ɾ e ʂ ɻ̩ e ɾ a ð j ɛ n ɪ p uə t a t o m a n ɪ f e s t o uə ð e i o p e ɾ a i d e i ʂ o uə d a
it,ɒ n k ɾ a f t ɨ f o uə ʂ ɻ̩ e p a ʁ t a b e ɪ ɾ e m a ʁ uə e s t̪ e pʲ e ɾ iː m ʌ n t e
it,b e l a l i n t e ɾ a m uə n a s t e ɾ ɔ b̞ o l a b i ɾ
it,e u n m a s i m o a l ð ɪ ʂ uə o p ɾ o ð e k uə a lʲ e n uə s ɻ̩ p uə o n
it,i e ɾ iː s k a l ð a m i n t uə b ɨ b̥ a l ɪ
it,o ɾ o
it,tʂ ɾ a m u n t a n o m a u n a s t o ð e a k e b̞ e b̞ a m u p uə
it,iː l b ʌ n i n m e n e t̪ o e k iː ɾ a s̪ ɪ m a ɕ i ð ɪ ð i b̞ o l̪ lʲ æ ɾ pʲ e
it,i n t e lʲ i t͡ʃʲ æ n t e ð ɪ i k w a n t uə o f uə ɾ ʂ ɻ̩ ɡ iː ɾ ʀ e a o uə t a k o n o ʂ ɻ̩ e b̞ a t i b̞ æ ɾ ʂ ʏ lʲ i
it,uə lʲ e k uə o l̪ e ð i s ʌ s t a n ʂ ə b i ð e t̪ e k uə ʌ n ɴ d i n
it,s̪ ɾ i ɪ p e ɾ m i ð ɪ ð e z m j o n b e ɪ lʲ i k ʌ
it,l a b̞ o ɾ e ð e lʲ e p ɾ o p ɾʲ lʲ e m a n iː ʂ uə a ɪ a ɴ d o ɡ o m uː g uə e s o n e m p iː n
it,i n f ɔ ɾ t ə m uə b̞ i m e ɴ ts o ð i k ɒ m t͡ɕ i ə n m e ɪ n iː ts o
it,m ʌ m iː s ɒ o t̪ uə o k͡p̚ o m iː ɴ t͡ɕ y ʌ t ɪ f ɹ̩ ɾ uə ʂ ɻ̩ ɾ p a ɾ ɒ k iː
it,i n a l ts a mʲ e n t o ʂ ɾ o n t a lʲ e n o u n a b lʲ e a m o ŋ f uə ɾ ʌ a ɾ l a t uə o d ɪ i f ɾ o
it,iː k ʌ a k e n e sː o ɕ e æ a p j a m o n a s y e ɾ ʌ p a tɕ i g a l a ɕ i ɒ p̚ p i æ a ŋ m uə t ɪ f a
it,p e ɾ s tʂ e n ts uə a l lː a l n o k o n o ɾ o k e ɾ j e s k o n o a o t e n e
it,i o uə p ɒ sː o tʂ e s tʲ ɪ e m o b̞ ɪ a ɾ e k ɾ a n kʰ uə lʲ i lː a m e n t e d i a ð e ɾ b̞ iː s t o m iː
it,iː n tʲ iː i f i k a m e n t e s uə ɾ ʌ m u t uə p e ɪ tʂ o tɕ i y n ɴ ɒ a k w e ɪ ɾ ʌ
it,ɒ ɾ i ɪ tʂ iː tʂ uə tʂ i k a tɕ i p uə i
it,o j ɴ tɕ i n i t uə o ʔ ɒ b ʌ e l̪ lː a m ij i æ n f a b ɾ ɪ g ɒ t iː t͡ʃʲ
it,p ʌ ɾ k uə ʂ ə
it,tʂ i n d ɪ l o s t̪ e j uə tʂ o ŋ ʂ a n t o kʰ o m æ ɾ ɪ t ɾ e t͡ɕ
it,e d i n t e ɾ f e ɾ a e n d o k o l̪ lː a k a t i iː n a ð e l d j a n ɪ a
it,tʂ o ŋ̟
