lang,phonemes
it,v a iad o r ˈm i r e
it,ˈk w a l iˈs o n o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e l l eˈs a l ed i s p o ˈn i b i l ia lm o ˈm e n t o
it,m o ˈd ɛ l l op r e ˈt͡ʃ i z e
it,ˈb a z e
it,n o r ˈm a l e
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e lˈv i z oo m e
it,ˈm o s t r aa t t i v i ˈt a
it,i m p a r a
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l aˈf a t t͡ʃ ai n a t t i v ad e ld i s p o s i ˈt i v o
it,s a ˈl u t e
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e lˈv i z oo m ed e ld i s p o s i ˈt i v o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ed i s p o ˈn i b i l i
it,i n f od e t t a ʎ ˈʎ a t e
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e l l eˈs a l ed i s p o ˈn i b i l i
it,i m ˈp ɔ s t ak o ŋ f i ɡ u r a ˈt͡s j o n e
it,k a m b i ai ll i ˈv ɛ l l oˈd il u m i n o s i ˈt a
it,e l e n k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,t͡ʃ e r k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,k a m b i ai lˈt u oi l l u m i n a t ˈt͡s j o n e
it,ˈb w ɔ n o
it,t͡ʃ e r k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m aˈf w ɔ r i
it,m o s t r a m il ep r e f e ˈr ɛ n t͡s ed e lˈv i z oi n a t t i v a
it,ˈp j uˈb a s s o
it,e l e n k aim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,a v v i z a m iˈd iˈp ɔ s t a
it,ˈf ɔ r t e
it,r a f f i k e
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,i m ˈp ɔ s t ai lv o l u m ea w t o ˈm a t i k ois uia t ˈt͡ʃ e z o
it,ˈɡ r a s s o
it,e l e n k aim i ʎ ʎ o r if i l mi nˈs a l aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l aˈf a t t͡ʃ aar i ˈp ɔ z od e ld i s p o s i ˈt i v o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mi nˈs a l ai np r o j e ˈt͡s j o n e
it,ˈb r e d d͡z a
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e lˈv i z oo m ed e ld i s p o s i ˈt i v o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l aˈf a t t͡ʃ ai n a t ˈt i v o
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,r i ˈd ɛ n d o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n eˈo r a
it,v e r ˈs j o n e
it,p r o ˈn u n t͡ʃ a
it,a l k u n eˈo r e
it,l o sa n d͡ʒ e l e s
it,m o s t r a m il ep r e f e ˈr ɛ n t͡s ed e lˈv i z oar i ˈp ɔ z od e ld i s p o s i ˈt i v o
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l os k e r m oi n a t t i v a
it,r a k o o n t aˈu n aˈb ɛ l l aˈf a v o l a
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l ad i s p o ˈn i b i l iˈo r a
it,r i ˈz a t ek a z u ˈa l e
it,t͡ʃ e r k aˈk w e s t o
it,a ˈp r i r el ei m p o s t a t ˈt͡s j o n i
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,s o l e d ˈd͡ʒ a t o
it,k o n n e s ˈs j o n e
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e l l eˈs a l eˈf w ɔ r iˈo r a
it,e l e n k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ia lm o ˈm e n t o
it,s p e ˈt͡ʃ a l e
it,e l e n k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r i
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l os k e r m oar i ˈp ɔ z od e ld i s p o s i ˈt i v o
it,ˈt a s s oˈd ik a t t u r a
it,s e n s a ˈt͡s j o n e
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mi nˈs a l ai np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,a t t i ˈv a r er i ˈz a t ek a z u ˈa l i
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l aˈf a t t͡ʃ ai n a t t i v ad e ld i s p o s i ˈt i v o
it,f i l er e t͡ʃ e n t i
it,e l e n k aiˈp j up o p o ˈl a r if i l mi nˈs a l aˈf w ɔ r ia lm o ˈm e n t o
it,k en eˈd i t͡ʃ is eˈn o i
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,k a m b i ai lˈt u ol i ˈv ɛ l l oˈd ii l l u m i n a t ˈt͡s j o n e
it,d o p o
it,ˈm ɛ t e o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mi nˈs a l aˈf w ɔ r ia lm o ˈm e n t o
it,e ˈs p ɛ r t o
it,i m ˈp ɔ s t ai lv o l u m ea w t o ˈm a t i k os ui n a t ˈt i v o
it,k o n t r o l l al ak o n n e s ˈs j o n eam b
it,r i p r o d u t͡ʃ i
it,ˈk w a l iˈs o n oif i l mˈp j up o p o ˈl a r ii np r o j e ˈt͡s j o n eˈo r a
it,k a ˈl o r e
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r iˈo r a
it,t͡ʃ e r k aiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,i m p o s ˈt a r ev o l u m ea w t o ˈm a t i k os ua t ˈt i v o
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l aˈp a d͡ʒ i n ao m e
it,ˈt r a t t͡ʃ a
it,e l e n k aiˈp j up o p o ˈl a r if i l mi nˈs a l aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,k a z a
it,e l e n k aim i ʎ ʎ o r if i l mi nˈs a l ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,r e i m p o s t al em i z u r ed e lv o l u m ea w t o ˈm a t i k o
it,i ŋ f o r m a ˈt͡s j o n e
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l aˈp a d͡ʒ i n ao m e
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,ˈɡ r a n d e
it,t͡ʃ e r k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n e
it,r i ˈz a t ek a z u ˈa l i
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l os k e r m oar i ˈp ɔ z o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e lˈv i z oar i ˈp ɔ z o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e l l eˈs a l eˈf w ɔ r ia lm o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l ai np r o j e ˈt͡s j o n eˈo r a
it,ˈk w a l iˈs o n oif i l mˈp j up o p o ˈl a r ia lm o ˈm e n t on e iˈt͡ʃ i n e m a
it,k a m b i al aˈt u ai l l u m i n a t ˈt͡s j o n e
it,t e r m i n aa t t i v i ˈt a
it,m e t r i
it,l e d d͡ʒm iˈu n aˈb ɛ l l aˈs t ɔ r j a
it,ˈd iˈn w ɔ v o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l as k e r m a t aar i ˈp ɔ z o
it,p a s ˈs a r ea l l a t t i v i ˈt a
it,s k j u d e r e
it,r e i m p o s t al em i z u r a ˈt͡s j o n id e lv o l u m ea w t o ˈm a t i k o
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,t͡ʃ e r k aiˈp j uv o t a t if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,r e t iv i f i
it,t͡ʃ e r k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,e l e n k aiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r i
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l ai np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,e l e n k aiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,e l e n k aiˈp j uv o t a t if i l mi nˈs a l ai np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,m o s t r a m il ep r e f e ˈr ɛ n t͡s ed e l l as k e r m a t ao m ed e ld i s p o s i ˈt i v o
it,ˈm a s s a
it,d i z a t t i ˈv a r ei lv o l u m ea w t o ˈm a t i k o
it,t͡ʃ e r k aiˈp j uv o t a t if i l mi nˈs a l aˈf w ɔ r ia lm o ˈm e n t o
it,s e a t t l e
it,p u ˈl i ʃ ʃ im i z u r ed e lv o l u m ea w t o ˈm a t i k o
it,a t t͡ʃ e n d iv o l u m ea w t o ˈm a t i k o
it,m e ˈm ɔ r j a
it,r i ˈs a t ak a z u ˈa l e
it,k o ˈl o r e
it,t͡ʃ e r k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ia lm o ˈm e n t o
it,s i ˈl ɛ n t͡s j o
it,r e i m p o s t al em i z u r a ˈt͡s j o n iˈd iv o l u m ea w t o ˈm a t i k o
it,a t l a n t a
it,i n s t a l l a
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l as k e r m a t aar i ˈp ɔ z o
it,ˈa k k ap
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n e
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l aˈp a d͡ʒ i n ai n a t t i v a
it,k a m b i al aˈt u al i ˈv ɛ l l oˈd il u m i n o s i ˈt a
it,d aˈk iˈs ɛ iˈs t a t oˈf a t t o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,e l e n k aiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,t e m p e r a ˈt u r ak o ˈl o r e
it,ˈp a r k on a t͡s j o n ˈa l e
it,i m ˈp ɔ s t a
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n iˈd io m e s k r e ˈɛ n
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l os k e r m oi n a t ˈt i v od e ld i s p o s i ˈt i v o
it,r i ˈm w ɔ v ia t t i v i ˈt a
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,e l e n k aim i ʎ ʎ o r if i l mi nˈs a l ai np r o j e ˈt͡s j o n eˈo r a
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ed i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈf r e d d o
it,i m ˈp ɔ s t av o l u m ea w t o ˈm a t i k oa t ˈt i v o
it,e l e n k aim i ʎ ʎ o r if i l mi nˈs a l ad i s p o ˈn i b i l iˈo r a
it,s k u ˈr i r e
it,ˈr e t ev i f i
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n eˈo r a
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l aˈf a t t͡ʃ ao m e
it,a b i l i ˈt a
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l os k e r m oar i ˈp ɔ z od e ld i s p o s i ˈt i v o
it,n w ɔ v aa t t i v i ˈt a
it,t͡ʃ e r k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r i
it,k o n t r o l l al aˈp ɔ s t a
it,t͡ʃ e r k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,i n d i ˈr i t t͡s oi p
it,d i m m id e jf i l mˈp j up o p o ˈl a r i
it,ˈs ɛ t t ai lv o l u m ea w t o ˈm a t i k os ua t ˈt i v o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n eˈo r a
it,r i p r o ˈd u r r e
it,t͡ʃ e r k aiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r iˈo r a
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r i
it,i m ˈp ɔ s t ai lˈt u ol i ˈv ɛ l l oˈd il u m i n o s i ˈt a
it,ˈp r i m oa v v i s t a ˈm e n t o
it,k eˈk a l d o
it,ˈn o na w t e n t i f i ˈk a r e
it,a v v i z a m iˈk w a n d or i t͡ʃ e v on w ɔ v aˈp ɔ s t a
it,s e t ˈt a r ev o l u m ea w t o ˈm a t i k os ua t ˈt i v o
it,k a m b i al aˈt u al i ˈv ɛ l l oˈd ii l l u m i n a t ˈt͡s j o n e
it,t͡ʃ e r k aiˈp j uv o t a t if i l mi nˈs a l ai np r o j e ˈt͡s j o n e
it,i l l u m i n a
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e l l eˈs a l ed i s p o ˈn i b i l iˈo r a
it,ɔ tw o r de n d͡ʒ i n e
it,e f f i ˈk a t͡ʃ e
it,k a m b i ai ll i ˈv ɛ l l oˈd ii l l u m i n a t ˈt͡s j o n e
it,p a s s ai li n t e n s i ˈt a
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l as k e r m a t ai n a t ˈt i v od e ld i s p o s i ˈt i v o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,ˈm a s s i m o
it,e l e n k aim i ʎ ʎ o r if i l mn e l l eˈs a l ed i s p o ˈn i b i l i
it,p a s s ai ll u m i n o s i ˈt a
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e l l eˈs a l eˈf w ɔ r iˈo r a
it,ˈɡ r a n d i n e
it,d i ˈf e z a
it,k o n t r o l ˈl a r em b
it,ˈf r e s k o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,s a nd j ɛ ɡ o
it,ˈk w a l k ei ŋ f o r m a ˈt͡s j o n e
it,k e l v i n
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mi nˈs a l aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l aˈp a d͡ʒ i n ai n a t ˈt i v o
it,ˈr e t e
it,k o n t r o l l al aˈm i aˈp ɔ s t a
it,k a n ˈt a r e
it,i m ˈp ɔ s t ai lˈt u oi n t e n s i ˈt a
it,ˈu l t i m o
it,i m ˈp ɔ s t av o l u m ea w t o ˈm a t i k ois uia t ˈt͡ʃ e z o
it,k o m ev a
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mi nˈs a l ai np r o j e ˈt͡s j o n eˈo r a
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l as k e r m a t ai n a t t i v ad e ld i s p o s i ˈt i v o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mi nˈs a l aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,r i ˈk a r i k a
it,r a k o o n t am iˈu n aˈs t ɔ r j a
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,s k j u d e
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,ɔd e l l aˈp ɔ s t a
it,i m ˈp ɔ s t ai li l l u m i n a t ˈt͡s j o n e
it,d o ˈm a n i
it,e l e n k aiˈp j up o p o ˈl a r if i l mi nˈs a l ad i s p o ˈn i b i l i
it,eˈɛ s s ep
it,k o n t r o l l al ak o n n e s ˈs j o n eae m b i
it,m o s t r a m il ep r e f e ˈr ɛ n t͡s ed e l l os k e r m oi n a t ˈt i v od e ld i s p o s i ˈt i v o
it,k o n t r o l ˈl a r ee m i l i
it,d o v eˈs ɛ iˈs t a t ok r e ˈa t o
it,ˈp r ɔ s s i m o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ed i s p o ˈn i b i l ia lm o ˈm e n t o
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r iˈo r a
it,d i s k o n n e t t i
it,d o v i
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,e l e n k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n e
it,d e s k r i v i
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e lˈv i z oi n a t t i v ad e ld i s p o s i ˈt i v o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mi nˈs a l aˈf w ɔ r i
it,o u s t o n
it,ˈn o nn o t i f i ˈk a r m iˈp j ul an w ɔ v aˈp ɔ s t a
it,e l e n k aiˈp j up o p o ˈl a r if i l mi nˈs a l aˈf w ɔ r iˈo r a
it,p o s t o
it,ˈɡ r a t t͡s j e
it,t͡ʃ e r k aiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oif i l mˈp j up o p o ˈl a r iˈo r a
it,e l e n k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l ed i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,k a m b i al aˈt u al u m i n o s i ˈt a
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e l l eˈs a l eˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,k r e ˈp u s k o l o
it,i m p o s ˈt a r ei lv o l u m ea w t o ˈm a t i k ois uia t ˈt͡ʃ e z o
it,r i d ik a z u a l ˈm e n t e
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n eˈo r a
it,t͡ʃ e r k as u lk o m ˈp j u t e r
it,t͡ʃ e r k aiˈp j uv o t a t if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r ia lm o ˈm e n t o
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e l l os k e r m oi n a t ˈt i v o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l iˈo r a
it,m o s t r a m il ep r e f e ˈr ɛ n t͡s ed e l l aˈf a t t͡ʃ ai n a t t i v ad e ld i s p o s i ˈt i v o
it,ˈl j ɛ v e
it,p a r k in a t ˈt͡s j o n ˈa l i
it,l a ˈv r e n t͡ʃ ek a n s a s
it,p a s s al aˈt u ai n t e n s i ˈt a
it,e l e n k aim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m aˈf w ɔ r ia lm o ˈm e n t o
it,ˈk w a n t oˈf r e d d o
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l os k e r m oi n a t ˈt i v o
it,i n t e n s i ˈt a
it,ˈp ɔ k e t s p i n k s
it,ˈm o s t r al ep r e f e ˈr ɛ n t͡s ed e l l aˈp a d͡ʒ i n aar i ˈp ɔ z od e ld i s p o s i ˈt i v o
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l mi nˈs a l ad i s p o ˈn i b i l iˈo r a
it,ˈɡ r u p p oˈw ɔ v o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,e l e n k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ai np r o j e ˈt͡s j o n ea lm o ˈm e n t o
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n iv i f i
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈf a r e
it,ˈs f ɛ r aˈd ik r i s ˈt a l l o
it,k r e an w o v ea t t i v i ˈt a
it,r i ˈs a t am a l v a ˈd͡ʒ a
it,ˈk w a l ie r a n o
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e lˈv i z oi n a t ˈt i v od e ld i s p o s i ˈt i v o
it,e l e n k aiˈp j up o p o ˈl a r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mi nˈs a l ai np r o j e ˈt͡s j o n ei nˈk w e s t om o ˈm e n t o
it,p a s s al aˈt u al i ˈv ɛ l l oˈd ii l l u m i n a t ˈt͡s j o n e
it,ˈl i s t e n e r
it,n e v o z o
it,k o ŋ f i ɡ u r a ˈt͡s j o n e
it,s n oˈb ɔ
it,ˈd͡ʒ ɔ k o
it,t͡ʃ e r k aiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l ia lm o ˈm e n t o
it,k o n t i n w aar a k k o n ˈt a r el aˈs t ɔ r j a
it,e l e n k af i l mˈp j up o p o ˈl a r i
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e l l eˈs a l ei np r o j e ˈt͡s j o n e
it,ˈk w a l iˈs o n oim i ʎ ʎ o r if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,a v v i aˈu n an w ɔ v aa t t i v i ˈt a
it,ˈv ɛ n t o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l ma lˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,ˈn u m e r o
it,t͡ʃ e r k aim i ʎ ʎ o r if i l mn e iˈt͡ʃ i n e m ad i s p o ˈn i b i l i
it,ˈf a t t o
it,e l e n k aif i l mˈp j up o p o ˈl a r i
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mi nˈs a l ad i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,ˈs p ɛ ɲ ɲ e r ei lv o l u m ea w t o ˈm a t i k o
it,t͡ʃ e r k aif i l mˈp j up o p o ˈl a r i
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n id e lˈv i z oi n a t t i v ad e ld i s p o s i ˈt i v o
it,ˈk w a l iˈs o n oiˈp j up o p o ˈl a r if i l mn e iˈt͡ʃ i n e m aˈf w ɔ r i
it,d a m m i
it,s p e ɲ ɲ ii lv o l u m ea w t o ˈm a t i k o
it,t͡ʃ e r k aiˈp j up o p o ˈl a r if i l mn e l l eˈs a l eˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,d i m m iˈk w a l k ea f o ˈr i z m a
it,ˈk w a l iˈs o n oif i l mˈp j up o p o ˈl a r ii np r o j e ˈt͡s j o n ed e lm o ˈm e n t oa lˈt͡ʃ i n e m a
it,e l e n k aiˈp j uv o t a t if i l mn e l l eˈs a l ed i s p o ˈn i b i l ia lm o ˈm e n t o
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mn e l l eˈs a l ed i s p o ˈn i b i l ii nˈk w e s t om o ˈm e n t o
it,r i ˈz a t e
it,p a s ˈs w o r d
it,k a m b i al aˈt u ai n t e n s i ˈt a
it,m o s t r a m il ei m p o s t a t ˈt͡s j o n id e l l aˈp a d͡ʒ i n ai n a t t i v a
it,ˈk w a l iˈs o n oiˈp j uv o t a t if i l mi nˈs a l aˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,e l e n k aˈd if i l mˈp j up o p o ˈl a r i
it,e l e n k aim i ʎ ʎ o r if i l mn e l l eˈs a l eˈf w ɔ r ii nˈk w e s t om o ˈm e n t o
it,k o n t r o l l al aˈm i aˈp ɔ s t a‖
it,d͡ʒ i r ˈa r e
it,ˈk it iak r e ˈa t o
it,s e t ˈt a r ei lv o l u m ea w t o ˈm a t i k ois uia t ˈt͡ʃ e z o
it,ˈm o s t r al ei m p o s t a t ˈt͡s j o n iw i r e ˈl ɛ s s
it,v e ˈl o t͡ʃ e
it,ˈf r a z e
